clip_id,start,end
D21,513.0074999999999,513.3275
D21,513.3275,513.5475
D21,513.5475,513.8075
D21,513.8075,513.9875
D21,513.9875,514.1875
D21,514.1875,514.3075
D21,514.3075,514.5475
D21,514.5475,514.6875
D21,514.6875,514.7674999999999
D21,514.7674999999999,514.8874999999999
D21,514.8874999999999,514.9875
D21,514.9875,515.1474999999999
D21,515.1474999999999,515.4475
D21,515.4475,516.0875
D21,516.0875,516.2875
D21,516.2875,516.4875
D21,516.4875,516.6675
D21,516.6675,516.9075
D21,516.9075,517.1274999999999
D21,517.1274999999999,517.4475
D21,517.4475,517.7275
D21,517.7275,517.9675
D21,517.9675,518.2674999999999
D21,518.2674999999999,518.4275
D21,518.4275,518.6075
D21,519.315,520.835
D21,520.835,521.0150000000001
D21,521.0150000000001,521.095
D21,521.095,521.4150000000001
D21,521.4150000000001,521.6750000000001
D21,521.6750000000001,521.815
D21,521.815,521.875
D21,521.875,522.0150000000001
D21,522.0150000000001,522.2550000000001
D21,522.2550000000001,522.6550000000001
D21,522.6550000000001,523.1750000000001
D21,523.1750000000001,523.355
D21,523.355,523.595
D21,523.595,523.7950000000001
D21,523.7950000000001,523.955
D21,523.955,524.235
D21,524.235,524.5350000000001
D21,524.5350000000001,524.6550000000001
D21,524.6550000000001,524.9150000000001
D21,524.9150000000001,525.195
D21,525.195,525.4150000000001
D21,525.4150000000001,525.7750000000001
D21,525.7750000000001,526.215
D21,526.215,526.4350000000001
D21,526.4350000000001,526.695
D21,526.695,526.7950000000001
D21,526.7950000000001,526.9150000000001
D21,526.9150000000001,527.315
D21,527.315,527.855
D21,527.855,528.075
D21,528.075,528.1550000000001
D21,528.1550000000001,528.3950000000001
D21,528.3950000000001,528.7750000000001
D21,528.7750000000001,529.075
D21,529.075,529.235
D21,529.235,529.475
D21,529.475,529.615
D21,529.615,529.695
D21,529.695,529.875
D21,529.875,529.9350000000001
D21,529.9350000000001,530.1350000000001
D21,530.1350000000001,530.2750000000001
D21,530.2750000000001,530.6350000000001
D21,530.6350000000001,532.4350000000001
D21,532.4350000000001,532.835
D21,532.835,533.1550000000001
D21,533.1550000000001,533.475
D21,533.475,533.7750000000001
D21,533.7750000000001,534.0350000000001
D21,534.0350000000001,534.315
D21,534.315,534.475
D21,534.475,534.6750000000001
D21,534.6750000000001,535.075
D21,535.075,535.215
D21,535.215,535.3950000000001
D21,535.3950000000001,535.615
D21,535.615,536.0550000000001
D21,536.0550000000001,536.335
D21,536.335,536.615
D21,536.615,536.7750000000001
D21,536.7750000000001,536.995
D21,536.995,537.375
D21,537.375,538.335
D21,538.335,538.575
D21,538.575,538.815
D21,538.815,538.975
D21,538.975,539.115
D21,539.115,539.2550000000001
D21,539.2550000000001,539.3950000000001
D21,539.3950000000001,539.5550000000001
D21,539.5550000000001,539.7950000000001
D21,539.7950000000001,539.9150000000001
D21,539.9150000000001,540.1350000000001
D21,540.1350000000001,540.235
D21,540.235,540.4150000000001
D21,540.4150000000001,540.595
D21,540.9825,541.3824999999999
D21,541.3824999999999,543.2025
D21,543.2025,543.4625
D21,543.4625,543.6225
D21,543.6225,543.8024999999999
D21,543.8024999999999,544.0424999999999
D21,544.0424999999999,544.1225
D21,544.1225,544.5024999999999
D21,544.5024999999999,544.5825
D21,544.5825,544.8824999999999
D21,544.8824999999999,545.0625
D21,545.0625,545.2824999999999
D21,545.2824999999999,545.4224999999999
D21,545.4224999999999,545.7425
D21,545.7425,545.9825
D21,545.9825,546.2425
D21,546.2425,546.3225
D21,546.3225,546.4625
D21,546.4625,546.9825
D21,546.9825,547.0424999999999
D21,547.0424999999999,547.3024999999999
D21,547.3024999999999,547.4625
D21,547.4625,547.7025
D21,547.7025,547.9224999999999
D21,547.9224999999999,548.3225
D21,548.3225,548.6025
D21,548.6025,549.0424999999999
D21,549.0424999999999,549.2225
D21,549.2225,549.4024999999999
D21,549.4024999999999,549.5625
D21,549.5625,549.7824999999999
D21,549.7824999999999,550.0424999999999
D21,550.0424999999999,550.2225
D21,550.2225,550.5024999999999
D21,550.5024999999999,550.7025
D21,550.7025,550.9625
D21,550.9625,551.2624999999999
D21,551.2624999999999,551.3225
D21,551.3225,551.4825
D21,551.4825,551.5825
D21,551.5825,551.8024999999999
D21,551.8024999999999,551.9024999999999
D21,551.9024999999999,552.0424999999999
D21,552.0424999999999,552.2824999999999
D21,552.2824999999999,552.4224999999999
D21,552.4224999999999,552.7025
D21,552.7025,552.9625
D21,552.9625,553.1424999999999
D21,553.1424999999999,554.7225
D21,554.7225,554.9625
D21,554.9625,555.1825
D21,555.1825,555.3625
D21,555.3625,555.4224999999999
D21,555.4224999999999,555.5625
D21,555.5625,555.7425
D21,555.7425,556.1025
D21,556.1025,556.3625
D21,556.3625,556.5825
D21,556.5825,556.6624999999999
D21,556.6624999999999,556.7824999999999
D21,556.7824999999999,557.0424999999999
D21,557.0424999999999,557.2025
D21,557.2025,557.4224999999999
D21,557.4224999999999,557.6624999999999
D21,557.6624999999999,557.8425
D21,557.8425,558.0224999999999
D21,558.0224999999999,558.2425
D21,558.2425,558.6025
D21,558.6025,558.7624999999999
D21,558.7624999999999,559.0024999999999
D21,559.0024999999999,559.1825
D21,559.1825,559.4825
D21,559.4825,559.7025
D21,559.7025,559.9625
D21,559.9625,560.0424999999999
D21,560.0424999999999,560.3024999999999
D21,560.3024999999999,560.4825
D21,560.4825,560.6624999999999
D21,560.6624999999999,560.8625
D21,560.8625,561.0825
D21,561.0825,561.3824999999999
D21,561.3824999999999,561.6624999999999
D21,561.6624999999999,561.8824999999999
D21,561.8824999999999,562.5224999999999
D21,562.5224999999999,562.7425
D21,562.7425,562.9024999999999
D21,562.9024999999999,563.1825
D21,563.1825,563.3024999999999
D21,563.3024999999999,563.5625
D21,563.5625,563.9425
D21,563.9425,564.0224999999999
D21,564.0224999999999,564.2225
D21,564.7475000000001,565.1275
D21,565.1275,566.9675000000001
D21,566.9675000000001,567.2075000000001
D21,567.2075000000001,567.4275
D21,567.4275,567.6875
D21,567.6875,567.7875
D21,567.7875,567.8875
D21,567.8875,567.9875000000001
D21,567.9875000000001,568.3675000000001
D21,568.3675000000001,568.4875000000001
D21,568.4875000000001,568.8075
D21,568.8075,569.0275
D21,569.0275,569.2075000000001
D21,569.2075000000001,569.5075
D21,569.5075,569.9275
D21,569.9275,570.1075000000001
D21,570.1075000000001,570.3075
D21,570.3075,570.4875000000001
D21,570.4875000000001,570.7075000000001
D21,570.7075000000001,571.0075
D21,571.0075,571.2275000000001
D21,571.2275000000001,571.4275
D21,571.4275,571.5675
D21,571.5675,571.7675
D21,571.7675,571.9675000000001
D21,571.9675000000001,572.2075000000001
D21,572.2075000000001,572.8675000000001
D21,572.8675000000001,573.0075
D21,573.0075,573.3875
D21,573.3875,573.5475
D21,573.5475,573.7275000000001
D21,573.7275000000001,573.9675000000001
D21,573.9675000000001,574.1075000000001
D21,574.1075000000001,574.2275000000001
D21,574.2275000000001,574.4875000000001
D21,574.4875000000001,574.7475000000001
D21,574.7475000000001,575.1875
D21,575.1875,577.1075000000001
D21,577.1075000000001,577.3875
D21,577.3875,577.7875
D21,577.7875,578.0075
D21,578.0075,578.3075
D21,578.3075,578.4475000000001
D21,578.4475000000001,578.6275
D21,578.6275,579.1275
D21,579.1275,579.3075
D21,579.3075,579.6475
D21,579.6475,580.3075
D21,580.3075,580.5875000000001
D21,580.5875000000001,581.0275
D21,581.0275,581.2075000000001
D21,581.2075000000001,581.4075
D21,581.4075,581.4875000000001
D21,581.4875000000001,581.7275000000001
D21,581.7275000000001,581.9275
D21,581.9275,582.2875
D21,582.2875,582.4475000000001
D21,582.4475000000001,582.6275
D21,582.6275,583.0275
D21,583.0275,583.1275
D21,583.1275,583.2875
D21,583.2875,583.5875000000001
D21,583.5875000000001,583.9075
D21,583.9075,584.4275
D21,584.4275,584.7275000000001
D21,584.7275000000001,584.8275000000001
D21,584.8275000000001,585.0875000000001
D21,585.0875000000001,585.2075000000001
D21,585.2075000000001,585.4275
D21,585.4275,585.6875
D21,585.6875,585.8075
D21,585.8075,586.0675
D21,586.0675,586.2475000000001
D21,586.2475000000001,586.3675000000001
D21,586.3675000000001,586.6075000000001
D21,586.6075000000001,586.8675000000001
D21,586.8675000000001,587.1475
D21,587.1475,587.5275
D21,587.5275,587.7075000000001
D21,588.43,588.53
D21,588.53,588.77
D21,588.77,590.45
D21,590.45,590.91
D21,590.91,591.15
D21,591.15,591.37
D21,591.37,591.47
D21,591.47,591.59
D21,591.59,591.73
D21,591.73,592.07
D21,592.07,592.17
D21,592.17,592.41
D21,592.41,592.67
D21,592.67,592.85
D21,592.85,592.99
D21,592.99,593.23
D21,593.23,593.45
D21,593.45,593.59
D21,593.59,593.89
D21,593.89,594.13
D21,594.13,594.67
D21,594.67,594.97
D21,594.97,595.13
D21,595.13,595.39
D21,595.39,595.73
D21,595.73,596.03
D21,596.03,596.1899999999999
D21,596.1899999999999,596.29
D21,596.29,596.39
D21,596.39,596.57
D21,596.57,596.71
D21,596.71,596.85
D21,596.85,597.07
D21,597.07,597.21
D21,597.21,597.45
D21,597.45,597.59
D21,597.59,597.71
D21,597.71,597.93
D21,597.93,598.11
D21,598.11,598.35
D21,598.35,598.73
D21,598.73,600.47
D21,600.47,600.73
D21,600.73,600.97
D21,600.97,601.17
D21,601.17,601.35
D21,601.35,601.41
D21,601.41,601.59
D21,601.59,601.77
D21,601.77,601.99
D21,601.99,602.09
D21,602.09,602.27
D21,602.27,602.85
D21,602.85,603.05
D21,603.05,603.47
D21,603.47,603.65
D21,603.65,603.75
D21,603.75,603.85
D21,603.85,604.13
D21,604.13,604.27
D21,604.27,604.47
D21,604.47,604.6899999999999
D21,604.6899999999999,604.93
D21,604.93,605.03
D21,605.03,605.07
D21,605.07,605.1899999999999
D21,605.1899999999999,605.45
D21,605.45,605.75
D21,605.75,606.37
D21,606.37,606.55
D21,606.55,606.79
D21,606.79,606.99
D21,606.99,607.11
D21,607.11,607.23
D21,607.23,607.39
D21,607.39,607.75
D21,607.75,608.09
D21,608.09,608.27
D21,608.27,608.43
D21,608.43,608.6899999999999
D21,609.1125000000001,609.2325000000001
D21,609.2325000000001,609.4725
D21,609.4725,610.9525
D21,610.9525,611.1925
D21,611.1925,611.6525
D21,611.6525,611.9325
D21,611.9325,612.1125000000001
D21,612.1125000000001,612.3325
D21,612.3325,612.5325
D21,612.5325,612.8125
D21,612.8125,613.1325
D21,613.1325,613.2725
D21,613.2725,613.5125
D21,613.5125,613.8325
D21,613.8325,613.8925
D21,613.8925,614.0725
D21,614.0725,614.3525000000001
D21,614.3525000000001,614.5325
D21,614.5325,614.9325
D21,614.9325,615.0725
D21,615.0725,615.4125
D21,615.4125,616.1525
D21,616.1525,616.3525000000001
D21,616.3525000000001,616.5925
D21,616.5925,616.8925
D21,616.8925,616.9525
D21,616.9525,617.1525
D21,617.1525,617.3925
D21,617.3925,617.7125
D21,617.7125,618.0525
D21,618.0525,618.2325000000001
D21,618.2325000000001,618.4525
D21,618.4525,618.7725
D21,618.7725,618.9925000000001
D21,618.9925000000001,619.3725000000001
D21,619.3725000000001,619.7925
D21,619.7925,620.0125
D21,620.0125,620.3125
D21,620.3125,620.5925
D21,620.5925,620.6725
D21,620.6725,620.9125
D21,620.9125,621.4725
D21,621.4725,621.8725000000001
D21,621.8725000000001,622.1325
D21,622.1325,622.3525000000001
D21,622.3525000000001,622.4125
D21,622.4125,622.5325
D21,622.5325,622.8925
D21,622.8925,622.9325
D21,622.9325,623.1725
D21,623.1725,623.2725
D21,623.2725,623.3725000000001
D21,623.3725000000001,623.5725
D21,623.5725,623.7525
D21,623.7525,623.8525000000001
D21,623.8525000000001,623.9925000000001
D21,623.9925000000001,624.2725
D21,624.2725,625.8125
D21,625.8125,626.0125
D21,626.0125,626.2325000000001
D21,626.2325000000001,626.4125
D21,626.4125,626.5525
D21,626.5525,626.7925
D21,626.7925,627.0925
D21,627.0925,627.2325000000001
D21,627.2325000000001,627.5925
D21,627.5925,628.1725
D21,628.1725,628.3925
D21,628.3925,628.6925
D21,628.6925,629.1725
D21,629.1725,629.3325
D21,629.3325,629.5125
D21,629.5125,629.7925
D21,629.7925,630.0325
D21,630.0325,630.0925
D21,630.0925,630.3125
D21,630.3125,630.5925
D21,630.5925,630.9325
D21,630.9325,631.5525
D21,631.5525,631.6725
D21,631.6725,631.9125
D21,631.9125,632.2725
D21,632.2725,632.5525
D21,632.5525,632.6125000000001
D21,632.6125000000001,632.8125
D21,632.8125,633.5525
D21,633.5525,633.7125
D21,633.7125,633.8325
D21,633.8325,633.9525
D21,633.9525,634.1325
D21,634.1325,634.2325000000001
D21,634.2325000000001,634.3725000000001
D21,634.3725000000001,634.4725
D21,634.4725,634.7125
D21,634.7125,634.8725000000001
D21,635.22,635.38
D21,635.38,635.46
D21,635.46,635.64
D21,635.64,635.76
D21,635.76,636.0
D21,636.0,636.18
D21,636.18,637.34
D21,637.34,637.54
D21,637.54,637.58
D21,637.58,637.74
D21,637.74,638.12
D21,638.12,638.46
D21,638.46,638.66
D21,638.66,638.9
D21,638.9,639.12
D21,639.12,639.46
D21,639.46,640.0600000000001
D21,640.0600000000001,640.22
D21,640.22,640.26
D21,640.26,640.3
D21,640.3,640.52
D21,640.52,640.64
D21,640.64,640.98
D21,640.98,641.18
D21,641.18,641.54
D21,641.54,641.6
D21,641.6,641.8
D21,641.8,642.02
D21,642.02,642.32
D21,642.32,642.54
D21,642.54,643.22
D21,643.22,643.48
D21,643.48,643.6
D21,643.6,643.84
D21,643.84,644.04
D21,644.04,644.24
D21,644.24,644.4
D21,644.4,644.52
D21,644.52,644.68
D21,644.68,644.96
D21,644.96,645.2
D21,645.2,645.7
D21,645.7,645.92
D21,645.92,646.14
D21,646.14,646.28
D21,646.28,646.74
D21,646.74,648.24
D21,648.24,648.44
D21,648.44,648.48
D21,648.48,648.6
D21,648.6,648.74
D21,648.74,648.88
D21,648.88,648.94
D21,648.94,649.12
D21,649.12,649.42
D21,649.42,649.92
D21,649.92,650.1
D21,650.1,650.44
D21,650.44,650.62
D21,650.62,650.8
D21,650.8,650.84
D21,650.84,651.26
D21,651.26,651.44
D21,651.44,651.66
D21,651.66,651.74
D21,651.74,651.86
D21,651.86,651.96
D21,651.96,652.16
D21,652.16,652.92
D21,652.92,653.22
D21,653.22,653.3
D21,653.3,653.48
D21,653.48,653.72
D21,653.72,654.0
D21,654.0,654.14
D21,654.14,654.42
D21,654.42,654.54
D21,654.54,654.66
D21,654.66,654.96
D21,654.96,655.18
D21,655.18,655.7
D21,655.7,655.94
D21,655.94,656.14
D21,656.14,656.4
D21,656.4,656.58
D21,656.58,656.72
D21,657.245,657.4449999999999
D21,657.4449999999999,657.745
D21,657.745,659.365
D21,659.365,659.485
D21,659.485,659.665
D21,659.665,659.765
D21,659.765,659.885
D21,659.885,660.185
D21,660.185,660.385
D21,660.385,660.505
D21,660.505,660.665
D21,660.665,661.005
D21,661.005,661.545
D21,661.545,661.745
D21,661.745,661.965
D21,661.965,662.2049999999999
D21,662.2049999999999,662.285
D21,662.285,662.545
D21,662.545,662.905
D21,662.905,663.105
D21,663.105,663.305
D21,663.305,663.505
D21,663.505,663.665
D21,663.665,663.925
D21,663.925,664.425
D21,664.425,664.645
D21,664.645,664.845
D21,664.845,665.0649999999999
D21,665.0649999999999,665.385
D21,665.385,665.8249999999999
D21,665.8249999999999,666.0649999999999
D21,666.0649999999999,666.465
D21,666.465,666.685
D21,666.685,667.125
D21,667.125,667.725
D21,667.725,667.885
D21,667.885,668.0649999999999
D21,668.0649999999999,668.285
D21,668.285,668.4449999999999
D21,668.4449999999999,668.605
D21,668.605,668.665
D21,668.665,668.885
D21,668.885,669.045
D21,669.045,669.225
D21,669.225,670.7049999999999
D21,670.7049999999999,671.005
D21,671.005,671.4449999999999
D21,671.4449999999999,671.685
D21,671.685,671.9449999999999
D21,671.9449999999999,672.105
D21,672.105,672.3249999999999
D21,672.3249999999999,672.465
D21,672.465,672.645
D21,672.645,672.805
D21,672.805,673.025
D21,673.025,673.485
D21,673.485,674.045
D21,674.045,674.225
D21,674.225,674.5849999999999
D21,674.5849999999999,674.645
D21,674.645,674.925
D21,674.925,675.105
D21,675.105,675.4449999999999
D21,675.4449999999999,675.685
D21,675.685,675.785
D21,675.785,675.9449999999999
D21,675.9449999999999,676.165
D21,676.165,676.365
D21,676.365,676.7049999999999
D21,676.7049999999999,676.905
D21,676.905,677.125
D21,677.625,679.205
D21,679.205,679.4050000000001
D21,679.4050000000001,679.5450000000001
D21,679.5450000000001,679.745
D21,679.745,679.9050000000001
D21,679.9050000000001,680.125
D21,680.125,680.325
D21,680.325,680.745
D21,680.745,680.945
D21,680.945,681.2650000000001
D21,681.2650000000001,681.865
D21,681.865,682.0450000000001
D21,682.0450000000001,682.245
D21,682.245,682.625
D21,682.625,682.745
D21,682.745,682.965
D21,682.965,683.325
D21,683.325,683.485
D21,683.485,683.6850000000001
D21,683.6850000000001,683.9050000000001
D21,683.9050000000001,684.065
D21,684.065,684.245
D21,684.245,684.5450000000001
D21,684.5450000000001,684.605
D21,684.605,684.7850000000001
D21,684.7850000000001,684.985
D21,684.985,685.245
D21,685.245,685.385
D21,685.385,685.465
D21,685.465,685.7650000000001
D21,685.7650000000001,686.0250000000001
D21,686.0250000000001,687.465
D21,687.465,687.6650000000001
D21,687.6650000000001,687.985
D21,687.985,688.1650000000001
D21,688.1650000000001,688.345
D21,688.345,688.605
D21,688.605,688.9050000000001
D21,688.9050000000001,688.965
D21,688.965,689.105
D21,689.105,689.3050000000001
D21,689.3050000000001,689.565
D21,689.565,689.7850000000001
D21,689.7850000000001,690.205
D21,690.205,690.465
D21,690.465,690.585
D21,690.585,690.865
D21,690.865,691.125
D21,691.125,691.365
D21,691.365,691.745
D21,691.745,692.325
D21,692.325,692.505
D21,692.505,692.9050000000001
D21,692.9050000000001,693.005
D21,693.005,693.3050000000001
D21,693.3050000000001,693.5250000000001
D21,693.5250000000001,693.7650000000001
D21,693.7650000000001,693.9050000000001
D21,693.9050000000001,694.0250000000001
D21,694.0250000000001,694.1850000000001
D21,694.1850000000001,694.4050000000001
D21,694.4050000000001,694.5450000000001
D21,694.5450000000001,694.705
D21,694.705,694.885
D21,694.885,695.125
D21,695.125,695.565
D21,695.565,695.9250000000001
D21,696.545,696.685
D21,696.685,696.865
D21,696.865,698.2049999999999
D21,698.2049999999999,698.385
D21,698.385,698.545
D21,698.545,698.785
D21,698.785,698.9449999999999
D21,698.9449999999999,699.285
D21,699.285,699.545
D21,699.545,699.685
D21,699.685,699.885
D21,699.885,700.045
D21,700.045,700.185
D21,700.185,700.765
D21,700.765,700.905
D21,700.905,701.165
D21,701.165,701.305
D21,701.305,701.4449999999999
D21,701.4449999999999,701.7049999999999
D21,701.7049999999999,701.885
D21,701.885,702.105
D21,702.105,702.725
D21,702.725,702.865
D21,702.865,703.025
D21,703.025,703.105
D21,703.105,703.185
D21,703.185,703.265
D21,703.265,703.645
D21,703.645,704.125
D21,704.125,704.245
D21,704.245,704.385
D21,704.385,704.505
D21,704.505,704.625
D21,704.625,704.7049999999999
D21,704.7049999999999,705.025
D21,705.025,706.365
D21,706.365,706.545
D21,706.545,706.8449999999999
D21,706.8449999999999,707.0649999999999
D21,707.0649999999999,707.285
D21,707.285,707.365
D21,707.365,707.505
D21,707.505,707.5849999999999
D21,707.5849999999999,707.8449999999999
D21,707.8449999999999,708.385
D21,708.385,708.545
D21,708.545,708.725
D21,708.725,708.905
D21,708.905,709.125
D21,709.125,709.385
D21,709.385,709.505
D21,709.505,709.625
D21,709.625,709.765
D21,709.765,709.8249999999999
D21,709.8249999999999,710.165
D21,710.165,710.405
D21,710.405,710.525
D21,710.525,710.685
D21,710.685,710.885
D21,710.885,711.125
D21,711.125,711.365
D21,711.365,711.665
D21,711.665,711.905
D21,711.905,712.265
D21,712.265,712.725
D21,712.725,712.925
D21,712.925,713.185
D21,713.185,713.305
D21,713.305,713.525
D21,713.525,713.745
D21,713.745,713.9649999999999
D21,714.2925,714.5325
D21,714.5325,715.9725
D21,715.9725,716.0925
D21,716.0925,716.1525
D21,716.1525,716.6725
D21,716.6725,717.1125
D21,717.1125,717.3125
D21,717.3125,717.5325
D21,717.5325,717.6725
D21,717.6725,717.9125
D21,717.9125,718.2725
D21,718.2725,718.5125
D21,718.5125,718.7725
D21,718.7725,718.9925
D21,718.9925,719.1325
D21,719.1325,719.2524999999999
D21,719.2524999999999,719.3925
D21,719.3925,719.5125
D21,719.5125,719.6525
D21,719.6525,719.8725
D21,719.8725,720.1925
D21,720.1925,720.2925
D21,720.2925,720.4525
D21,720.4525,720.6925
D21,720.6925,720.8925
D21,720.8925,721.1325
D21,721.1325,721.2125
D21,721.2125,721.4525
D21,721.4525,722.9725
D21,722.9725,723.2925
D21,723.2925,723.4725
D21,723.4725,723.7125
D21,723.7125,723.7925
D21,723.7925,723.8925
D21,723.8925,724.0525
D21,724.0525,724.2524999999999
D21,724.2524999999999,724.4525
D21,724.4525,724.6725
D21,724.6725,724.7725
D21,724.7725,724.9725
D21,724.9725,725.4925
D21,725.4925,725.7325
D21,725.7325,725.8725
D21,725.8725,725.9925
D21,725.9925,726.1125
D21,726.1125,726.3325
D21,726.3325,726.5525
D21,726.5525,726.7325
D21,726.7325,726.9725
D21,726.9725,727.3725
D21,727.3725,727.9925
D21,727.9925,728.2125
D21,728.2125,728.5925
D21,728.5925,729.0125
D21,729.0125,729.2725
D21,729.2725,729.5525
D21,729.5525,729.8525
D21,729.8525,730.5925
D21,730.5925,730.8525
D21,730.8525,731.0525
D21,731.0525,731.2925
D21,731.2925,731.6325
D21,731.6325,731.8125
D21,731.8125,732.0525
D21,732.64,732.9599999999999
D21,732.9599999999999,734.56
D21,734.56,734.76
D21,734.76,735.12
D21,735.12,735.3199999999999
D21,735.3199999999999,735.6
D21,735.6,735.76
D21,735.76,736.1
D21,736.1,736.42
D21,736.42,736.8199999999999
D21,736.8199999999999,737.02
D21,737.02,737.24
D21,737.24,737.3199999999999
D21,737.3199999999999,737.5799999999999
D21,737.5799999999999,737.78
D21,737.78,737.9
D21,737.9,738.04
D21,738.04,738.1999999999999
D21,738.1999999999999,738.6
D21,738.6,738.78
D21,738.78,738.9599999999999
D21,738.9599999999999,739.3
D21,739.3,739.48
D21,739.48,739.66
D21,739.66,740.4
D21,740.4,740.54
D21,740.54,740.6999999999999
D21,740.6999999999999,740.88
D21,740.88,741.14
D21,741.14,741.28
D21,741.28,741.4599999999999
D21,741.4599999999999,741.86
D21,741.86,741.92
D21,741.92,742.0799999999999
D21,742.0799999999999,742.22
D21,742.22,742.4599999999999
D21,742.4599999999999,742.68
D21,742.68,742.84
D21,742.84,743.1
D21,743.1,744.6
D21,744.6,744.78
D21,744.78,745.0
D21,745.0,745.3
D21,745.3,745.4599999999999
D21,745.4599999999999,745.68
D21,745.68,745.8
D21,745.8,746.0
D21,746.0,746.1999999999999
D21,746.1999999999999,746.4
D21,746.4,746.5799999999999
D21,746.5799999999999,746.76
D21,746.76,747.0
D21,747.0,747.1999999999999
D21,747.1999999999999,747.36
D21,747.36,747.5799999999999
D21,747.5799999999999,747.6999999999999
D21,747.6999999999999,748.02
D21,748.02,748.6
D21,748.6,748.8
D21,748.8,749.22
D21,749.22,749.5
D21,749.5,749.64
D21,749.64,749.76
D21,749.76,749.98
D21,749.98,750.1
D21,750.1,750.3199999999999
D21,750.3199999999999,750.6
D21,750.6,750.74
D21,750.74,750.84
D21,750.84,750.92
D21,750.92,751.06
D21,751.06,751.3
D21,751.3,751.42
D21,751.42,751.52
D21,751.9075,752.0275
D21,752.0275,752.2275
D21,752.2275,754.1475
D21,754.1475,754.3475
D21,754.3475,754.7675
D21,754.7675,755.0275
D21,755.0275,755.3675000000001
D21,755.3675000000001,755.7475000000001
D21,755.7475000000001,756.1475
D21,756.1475,756.3075
D21,756.3075,756.3475
D21,756.3475,756.5075
D21,756.5075,756.7675
D21,756.7675,757.0675
D21,757.0675,757.2075
D21,757.2075,757.4275
D21,757.4275,757.6875
D21,757.6875,757.8075
D21,757.8075,757.9075
D21,757.9075,758.0675
D21,758.0675,758.1875
D21,758.1875,758.4075
D21,758.4075,758.5275
D21,758.5275,758.6275
D21,758.6275,758.8875
D21,758.8875,759.1875
D21,759.1875,760.0075
D21,760.0075,760.2875
D21,760.2875,760.7675
D21,760.7675,761.1475
D21,761.1475,761.4875000000001
D21,761.4875000000001,761.5275
D21,761.5275,762.3075
D21,762.3075,762.5475
D21,762.5475,762.7075
D21,762.7075,762.9675
D21,762.9675,763.2075
D21,763.2075,763.4475
D21,763.4475,763.6275
D21,763.6275,763.7675
D21,763.7675,763.9275
D21,763.9275,764.1675
D21,764.1675,764.3275
D21,764.3275,764.4275
D21,764.4275,764.5275
D21,764.5275,764.6675
D21,764.6675,764.9075
D21,764.9075,765.2275
D21,765.2275,765.4475
D21,765.4475,765.5475
D21,765.5475,765.8075
D21,765.8075,766.1275
D21,766.1275,766.2075
D21,766.2075,766.4275
D21,766.4275,766.6675
D21,766.6675,767.1075000000001
D21,767.1075000000001,768.5475
D21,768.5475,768.6875
D21,768.6875,768.8675000000001
D21,768.8675000000001,769.1475
D21,769.1475,769.2075
D21,769.2075,769.4675
D21,769.4675,770.0275
D21,770.0275,770.1675
D21,770.1675,770.2675
D21,770.2675,770.5275
D21,770.5275,771.0875
D21,771.0875,771.3075
D21,771.3075,771.4475
D21,771.4475,771.6075000000001
D21,771.6075000000001,771.9475
D21,771.9475,772.1075000000001
D21,772.1075000000001,772.5675
D21,772.5675,772.8075
D21,772.8075,772.9475
D21,772.9475,773.1875
D21,773.1875,773.3475
D21,773.3475,773.6275
D21,773.6275,774.0275
D21,774.0275,774.5875
D21,774.5875,774.7475000000001
D21,774.7475000000001,775.0075
D21,775.0075,775.1475
D21,775.1475,775.2475000000001
D21,775.2475000000001,775.5275
D21,775.5275,775.9475
D21,775.9475,776.1675
D21,776.1675,776.3675000000001
D21,776.3675000000001,776.5075
D21,776.5075,776.6475
D21,776.6475,776.8275
D21,776.8275,776.9675
D21,776.9675,777.0875
D21,777.6325,779.1325
D21,779.1325,779.4725000000001
D21,779.4725000000001,779.6525
D21,779.6525,779.8525000000001
D21,779.8525000000001,780.1125000000001
D21,780.1125000000001,780.3325000000001
D21,780.3325000000001,780.5125
D21,780.5125,780.7325000000001
D21,780.7325000000001,780.8325000000001
D21,780.8325000000001,780.9525
D21,780.9525,781.1925
D21,781.1925,781.5325
D21,781.5325,781.7925
D21,781.7925,782.1125000000001
D21,782.1125000000001,782.3125
D21,782.3125,782.5925000000001
D21,782.5925000000001,782.8325000000001
D21,782.8325000000001,783.0325
D21,783.0325,783.3125
D21,783.3125,783.4725000000001
D21,783.4725000000001,783.6325
D21,783.6325,783.9325
D21,783.9325,784.0925000000001
D21,784.0925000000001,784.5125
D21,784.5125,785.1125000000001
D21,785.1125000000001,785.3325000000001
D21,785.3325000000001,785.5325
D21,785.5325,785.8925
D21,785.8925,786.2125000000001
D21,786.2125000000001,786.2725
D21,786.2725,786.5125
D21,786.5125,786.6925
D21,786.6925,786.9525
D21,786.9525,787.1125000000001
D21,787.1125000000001,787.2525
D21,787.2525,787.5325
D21,787.5325,787.8325000000001
D21,787.8325000000001,787.9725000000001
D21,787.9725000000001,788.0125
D21,788.0125,788.1925
D21,788.1925,788.4725000000001
D21,788.4725000000001,790.0125
D21,790.0125,790.3125
D21,790.3125,790.5325
D21,790.5325,790.6325
D21,790.6325,790.7525
D21,790.7525,791.1125000000001
D21,791.1125000000001,791.5125
D21,791.5125,791.9725000000001
D21,791.9725000000001,792.1325
D21,792.1325,792.2725
D21,792.2725,792.4925000000001
D21,792.4925000000001,792.6125000000001
